263,2000000
264,2000000
265,2000000
266,2000000
267,2000000
268,2000000
269,2000000
270,2000000
271,2000000
272,2000000
273,2000000
274,2000000
275,2000000
276,2000000
277,2000000
278,2000000
279,2000000
280,2000000
281,2000000
282,2000000
283,2000000
284,2000000
285,2000000
286,2000000
287,2000000
288,2000000
289,2000000
290,2000000
291,2000000
292,2000000
293,2000000
294,2000000
295,2000000
296,2000000
297,2000000
298,2000000
299,2000000
300,2000000
301,2000000
302,2000000
303,2000000
304,2000000
305,2000000
306,2000000
307,2000000
308,2000000
309,2000000
310,2000000
311,2000000
312,2000000
313,2000000
314,2000000
315,2000000
316,2000000
317,2000000
318,2000000
319,2000000
320,2000000
321,2000000
322,2000000
323,2000000
324,2000000
325,2000000
326,2000000
327,2000000
328,2000000
329,2000000
330,2000000
331,2000000
332,2000000
333,2000000
334,2000000
335,2000000
336,2000000
337,2000000
338,2000000
339,2000000
340,2000000
341,2000000
342,2000000
343,2000000
344,2000000
345,2000000
346,2000000
347,2000000
348,2000000
349,2000000
350,2000000
351,2000000
352,2000000
353,2000000
354,2000000
355,2000000
356,2000000
357,2000000
358,2000000
359,2000000
360,2000000
361,2000000
362,2000000
363,2000000
364,2000000
365,2000000
366,2000000
367,2000000
368,2000000
369,2000000
370,2000000
371,2000000
372,2000000
373,2000000
374,2000000
375,2000000
376,2000000
377,2000000
378,2000000
379,2000000
380,2000000
381,2000000
382,2000000
383,2000000
384,2000000
385,2000000
386,2000000
387,2000000
388,2000000
389,2000000
390,2000000
391,2000000
392,2000000
393,2000000
394,2000000
395,2000000
396,2000000
397,2000000
398,2000000
399,2000000
400,2000000
401,2000000
402,2000000
403,2000000
404,2000000
405,2000000
406,2000000
407,2000000
408,2000000
409,2000000
410,2000000
411,2000000
412,2000000
413,2000000
414,2000000
415,2000000
416,2000000
417,2000000
418,2000000
419,2000000
420,2000000
421,2000000
422,2000000
423,2000000
424,2000000
425,2000000
426,2000000
427,2000000
428,2000000
429,2000000
430,2000000
431,2000000
432,2000000
433,2000000
434,2000000
435,2000000
436,2000000
437,2000000
438,2000000
439,2000000
440,2000000
441,2000000
442,2000000
443,2000000
444,2000000
445,2000000
446,2000000
447,2000000
448,2000000
449,2000000
450,2000000
451,2000000
452,2000000
453,2000000
454,2000000
455,2000000
456,2000000
457,2000000
458,2000000
459,2000000
460,2000000
461,2000000
462,2000000
463,2000000
464,2000000
465,2000000
466,2000000
467,2000000
468,2000000
469,2000000
470,2000000
471,2000000
472,2000000
473,2000000
474,2000000
475,2000000
476,2000000
477,2000000
478,2000000
479,2000000
480,2000000
481,2000000
482,2000000
483,2000000
484,2000000
485,2000000
486,2000000
487,2000000
488,2000000
489,2000000
490,2000000
491,2000000
492,2000000
493,2000000
494,2000000
495,2000000
496,2000000
497,2000000
498,2000000
499,2000000
500,2000000
501,2000000
502,2000000
503,2000000
504,2000000
505,2000000
506,2000000
507,2000000
508,2000000
509,2000000
510,2000000
511,2000000
512,2000000
513,2000000
514,2000000
515,2000000
516,2000000
517,2000000
518,2000000
519,2000000
520,2000000
521,2000000
522,2000000
523,2000000
524,2000000
525,2000000
526,2000000
527,2000000
528,2000000
529,2000000
530,2000000
531,2000000
532,2000000
533,2000000
534,2000000
535,2000000
536,2000000
537,2000000
538,2000000
539,2000000
540,2000000
541,2000000
542,2000000
543,2000000
544,2000000
545,2000000
546,2000000
547,2000000
548,2000000
549,2000000
550,2000000
551,2000000
552,2000000
553,2000000
554,2000000
555,2000000
556,2000000
557,2000000
558,2000000
559,2000000
560,2000000
561,2000000
562,2000000
563,2000000
564,2000000
565,1999988
566,1999971
567,1999952
568,1999939
569,1999929
570,1999918
571,1999904
572,1999885
573,1999868
574,1999840
575,1999807
576,1999787
577,1999756
578,1999717
579,1999682
580,1999645
581,1999606
582,1999562
583,1999532
584,1999484
585,1999440
586,1999386
587,1999313
588,1999219
589,1999075
590,1998926
591,1998789
592,1998634
593,1998457
594,1998257
595,1998082
596,1997898
597,1997700
598,1997482
599,1997218
600,1996896
601,1996489
602,1996089
603,1995651
604,1995179
605,1994712
606,1994180
607,1993661
608,1993134
609,1992532
610,1991880
611,1991257
612,1990630
613,1989955
614,1989275
615,1988539
616,1987731
617,1986896
618,1986008
619,1985109
620,1984130
621,1983177
622,1982228
623,1981215
624,1980237
625,1979282
626,1978251
627,1977111
628,1975859
629,1974531
630,1973199
631,1971804
632,1970322
633,1968764
634,1967186
635,1965583
636,1963886
637,1962036
638,1960042
639,1958020
640,1955862
641,1953634
642,1951307
643,1948823
644,1946204
645,1943542
646,1940715
647,1937707
648,1934366
649,1930873
650,1927181
651,1923412
652,1919330
653,1915164
654,1910900
655,1906523
656,1902034
657,1897182
658,1892271
659,1887204
660,1882111
661,1876821
662,1871412
663,1865859
664,1860113
665,1854330
666,1848473
667,1842475
668,1836266
669,1829855
670,1823339
671,1817077
672,1810678
673,1804188
674,1797357
675,1790465
676,1783441
677,1776364
678,1769125
679,1761678
680,1754165
681,1746605
682,1738991
683,1731256
684,1723350
685,1715344
686,1707157
687,1698333
688,1689369
689,1680060
690,1670626
691,1661093
692,1651308
693,1641275
694,1631025
695,1620667
696,1609988
697,1599157
698,1588296
699,1577460
700,1566521
701,1555380
702,1544204
703,1532695
704,1521067
705,1509190
706,1497469
707,1485629
708,1473870
709,1462069
710,1450186
711,1438148
712,1425813
713,1413169
714,1400254
715,1387032
716,1373628
717,1359985
718,1346032
719,1331943
720,1317503
721,1302863
722,1288289
723,1273376
724,1258491
725,1243502
726,1228773
727,1214166
728,1199437
729,1184499
730,1169440
731,1154062
732,1138763
733,1123397
734,1107772
735,1092327
736,1076912
737,1061515
738,1046014
739,1030136
740,1014339
741,998631
742,982923
743,967207
744,951623
745,936003
746,920629
747,905456
748,890137
749,875008
750,859677
751,844773
752,829891
753,815194
754,800657
755,786380
756,772006
757,758318
758,744577
759,730743
760,716774
761,703065
762,689528
763,676179
764,663007
765,649794
766,636368
767,623088
768,609888
769,596798
770,583770
771,570943
772,558615
773,546558
774,534901
775,523326
776,512004
777,501001
778,489829
779,478972
780,468515
781,458241
782,447950
783,437679
784,427462
785,417530
786,407733
787,398039
788,388694
789,379520
790,370574
791,361649
792,352841
793,344220
794,335524
795,326874
796,318234
797,309702
798,301299
799,293233
800,285269
801,277529
802,269654
803,261775
804,254046
805,246542
806,238912
807,231460
808,224153
809,216858
810,209647
811,202749
812,196212
813,189792
814,183239
815,177020
816,171007
817,165198
818,159465
819,153841
820,148261
821,142844
822,137762
823,132864
824,128156
825,123549
826,119208
827,115146
828,111214
829,107494
830,103753
831,100117
832,96529
833,92895
834,89423
835,85943
836,82652
837,79400
838,76278
839,73301
840,70428
841,67705
842,64924
843,62114
844,59500
845,57086
846,54730
847,52341
848,50012
849,47713
850,45298
851,42928
852,40767
853,38685
854,36694
855,34770
856,32925
857,31119
858,29389
859,27695
860,26111
861,24605
862,23150
863,21844
864,20685
865,19646
866,18602
867,17645
868,16676
869,15791
870,14946
871,14175
872,13429
873,12762
874,12132
875,11507
876,10966
877,10371
878,9843
879,9357
880,8908
881,8462
882,8045
883,7662
884,7319
885,6998
886,6648
887,6274
888,5920
889,5575
890,5213
891,4795
892,4401
893,4044
894,3758
895,3490
896,3250
897,3022
898,2818
899,2638
900,2483
901,2335
902,2185
903,2049
904,1892
905,1730
906,1568
907,1434
908,1323
909,1217
910,1089
911,980
912,881
913,786
914,695
915,620
916,555
917,508
918,455
919,406
920,371
921,321
922,259
923,199
924,149
925,111
926,85
927,62
928,56
929,51
930,47
931,41
932,37
933,27
934,22
935,15
936,10
937,4
938,1
939,0
